230	3629,6905
231	1852,2946
232	299,301
233	138,3882
234	7058,7059
235	2603,611
236	627,693
237	232,69
238	169,69
239	2985,6744
240	205,4501
241	2784,2789
242	3789,997
243	473,477
244	2175,2177
245	1561,2390
246	1107,1886
247	413,5880
248	3315,3316
249	1056,3820
250	5513,6469
251	1202,69
252	4228,4818
253	1390,649
254	1995,438
255	242,254
256	1898,2678
257	4305,4849
258	106,4566
259	2762,284
260	7272,7804
261	4928,5469
262	2786,2793
263	1964,4133
264	792,933
265	1551,44
266	2444,3244
267	337,339
268	1532,1533
269	1305,93
270	1686,333
271	7241,7242
272	1049,349
273	5956,5958
274	1100,3040
275	1569,2539
276	7558,7559
277	1298,640
278	5489,5490
279	1397,1717
280	3963,3964
281	126,3665
282	148,4653
283	1881,5630
284	1571,1576
285	6833,942
286	110,4294
287	3436,3439
288	1681,2840
289	4175,775
290	1111,551
291	4537,5832
292	1924,274
293	1319,2207
294	1921,4060
295	3893,6156
296	640,643
297	4168,72
298	5997,92
299	1025,551
300	1066,2796
301	2575,6546
302	3219,4341
303	2184,2185
304	1360,532
305	5627,619
306	1854,2604
307	7375,7376
308	3251,3252
309	2652,2794
310	101,5599
311	2375,4037
312	2860,2861
313	2785,2790
314	1361,2448
315	2094,2104
316	2866,4879
317	4272,619
318	4369,4373
319	1508,1511
320	3745,7500
321	256,259
322	1156,1157
323	2389,2394
324	22,25
325	169,571
326	3487,5834
327	1595,5350
328	4193,4349
329	1872,3095
330	260,2666
331	4145,4152
332	4759,793
333	3714,5826
334	2032,948
335	912,913
336	810,832
337	580,583
338	1715,2907
339	6305,669
340	4849,4850
341	4841,4842
342	1391,652
343	3670,7499
344	2420,2421
345	2996,2997
346	208,2709
347	1438,508
348	1139,1142
349	440,5360
350	1608,1610
351	2013,3739
352	1451,525
353	22,5948
354	62,64
355	563,565
356	2721,3189
357	4347,5773
358	463,796
359	1178,762
360	329,5567
361	3161,5355
362	5756,611
363	4516,5953
364	1826,1834
365	2047,835
366	178,6085
367	4357,4364
368	1609,4760
369	4989,7535
370	347,369
371	1232,236
372	274,5879
373	3433,7518
374	1729,22
375	1959,462
376	1682,1809
377	2043,4443
378	6651,6653
379	1865,2126
380	1984,6887
381	1034,5740
382	1571,803
383	105,5885
384	3789,7088
385	719,7290
386	6516,859
387	1903,768
388	4234,4998
389	538,539
390	342,499
391	1717,1730
392	126,1947
393	4880,6391
394	3154,423
395	2061,3264
396	3640,3723
397	4052,4053
398	3189,78
399	100,106
400	3959,977
401	5925,5952
402	2370,6658
403	2791,6757
404	1919,5595
405	5624,6272
406	6062,979
407	1865,3162
408	1195,6927
409	1004,2454
410	1363,1365
411	4294,987
412	1134,4038
413	1185,1187
414	3790,5964
415	1305,1311
416	1208,3390
417	1773,500
418	2159,6722
419	701,709
420	2696,3098
421	122,5629
422	209,2181
423	3803,7005
424	1049,4286
425	26,4197
426	702,949
427	166,7544
428	251,524
429	542,858
430	333,640
431	5318,876
432	2220,2222
433	3578,3975
434	2824,6757
435	315,4165
436	1084,508
437	1197,1739
438	1863,6657
439	2068,296
440	2590,4931
441	244,247
442	1438,5930
443	6131,680
444	5519,5526
445	2213,3938
446	212,6158
447	401,4217
448	1223,1255
449	86,87
450	1438,1450
451	1666,639
452	3214,693
453	1712,4104
454	2228,693
455	2896,2903
456	2985,3390
457	3264,36
458	5853,5854
459	1728,1780
460	4179,4180
461	2415,475
462	142,423
463	323,823
464	5245,6309
465	3558,5598
466	1615,2925
467	108,4759
468	601,7615
469	4844,5629
470	381,5229
471	1244,6461
472	4392,5253
473	1843,3244
474	1684,992
475	5036,6354
476	702,709
477	6703,6704
478	1729,62
479	3712,6692
480	3501,3503
481	2157,4303
482	3826,6013
483	1973,574
484	5102,526
485	1230,693
486	1009,1021
487	78,973
488	6105,7063
489	2768,493
490	1043,1047
491	2129,3946
492	1270,865
493	646,647
494	5865,6586
495	47,77
496	1854,2896
497	3789,7431
498	2468,6128
499	3203,7096
500	4482,738
501	1266,3266
502	2505,833
503	1318,2515
504	1312,6195
505	1575,2420
506	3373,3765
507	1900,2779
508	2666,5930
509	3799,3800
510	2028,6980
511	3098,409
512	349,370
513	5566,997
514	1672,1677
515	2895,5088
516	1900,2143
517	134,531
518	3147,3189
519	2580,5786
520	1024,552
521	3461,3464
522	3278,3283
523	1579,2010
524	5132,824
525	1410,6166
526	4002,4007
527	1716,7542
528	7233,858
529	1320,329
530	6230,680
531	4178,4179
532	286,5880
533	4103,5765
534	3507,668
535	1279,1625
536	3952,5215
537	1075,1093
538	5304,7061
539	5837,6045
540	2311,7746
541	213,219
542	5116,5120
543	2195,4952
544	1226,233
545	6042,6043
546	2234,3346
547	3361,3654
548	1489,1623
549	7097,7098
550	1909,2058
551	2562,5335
552	2833,3236
553	141,2902
554	1550,1559
555	258,3608
556	3435,5666
557	4134,4677
558	3140,4666
559	3530,371
560	2798,2799
561	1423,7056
562	132,3360
563	1379,3557
564	350,360
565	2535,2538
566	5622,967
567	1964,4434
568	1033,3659
569	5210,5211
570	1044,4356
571	5497,5499
572	1382,6571
573	1428,1429
574	2201,6467
575	1338,6183
576	298,674
577	128,1361
578	2890,5197
579	4533,6736
580	3650,429
581	2461,48
582	3844,4545
583	1034,6530
584	5925,7790
585	308,33
586	5034,794
587	2373,45
588	506,509
589	1909,7802
590	228,4362
591	22,339
592	3646,3652
593	1598,1732
594	2155,6557
595	2288,913
596	1090,1093
597	1613,3210
598	1457,525
599	347,371
600	4554,4557
601	1163,1334
602	266,5571
603	2388,2389
604	1985,1987
605	606,807
606	1594,4966
607	1701,5092
608	187,3478
609	30,32
610	4322,4329
611	5679,7381
612	2257,2259
613	3390,4960
614	726,727
615	2605,3673
616	5035,5036
617	2685,3931
618	1930,4716
619	6819,927
620	2894,2895
621	2376,606
622	11,7580
623	1724,477
624	1305,1324
625	1469,3484
626	3381,3382
627	3082,3086
628	2286,52
629	1630,6778
630	2571,3865
631	1204,738
632	2538,557
633	3466,3998
634	166,5564
635	3007,7135
636	2729,979
637	112,130
638	5997,609
639	35,5052
640	69,74
641	4094,4436
642	405,433
643	282,359
644	732,736
645	2732,7634
646	812,825
647	5917,5918
648	1631,787
649	3622,744
650	1867,3530
651	1240,1550
652	260,6568
653	2907,777
654	115,7087
655	2798,2802
656	7447,7792
657	4592,4599
658	3583,362
659	2798,4229
660	1942,280
661	1487,328
662	850,853
663	6101,6102
664	5413,811
665	2151,5845
666	3672,534
667	2692,416
668	1854,96
669	1362,5911
670	2791,634
671	1580,3091
672	2213,2636
673	4168,7152
674	4716,4721
675	1582,636
676	5959,6307
677	7135,7137
678	273,279
679	1248,2586
680	865,876
681	1030,1070
682	4126,566
683	121,6004
684	2212,2575
685	2917,2919
686	3656,501
687	2588,2594
688	4670,4674
689	3813,4698
690	1483,2368
691	2894,5881
692	1057,179
693	258,6555
694	4145,4149
695	5286,5665
696	2804,2805
697	7229,833
698	4188,6755
699	1273,551
700	5675,7104
701	2472,4253
702	183,1965
703	2597,325
704	1623,5567
705	106,4952
706	2124,3341
707	3659,878
708	4099,4104
709	185,4994
710	2905,3536
711	1345,1352
712	5162,6289
713	1305,168
714	4801,4802
715	4141,4142
716	3070,557
717	112,119
718	3108,3110
719	1472,1474
720	1120,1769
721	739,742
722	622,624
723	4501,6078
724	4584,5691
725	4482,4483
726	3195,4150
727	440,584
728	3604,730
729	1233,6494
730	401,4871
731	2427,3150
732	814,835
733	1310,5564
734	1079,551
735	4348,522
736	1072,551
737	2688,5220
738	3608,4044
739	2644,2664
740	1898,1942
741	104,2170
742	406,417
743	166,392
744	2902,5445
745	1314,3073
746	7945,7946
747	2470,5989
748	4746,75
749	8,9
750	1468,6101
751	2862,3303
752	1580,4871
753	1368,508
754	3364,3365
755	1843,7229
756	3384,3385
757	2688,2689
758	1350,1621
759	2374,2375
760	1381,6797
761	264,266
762	2883,2885
763	3548,807
764	3509,683
765	2300,7576
766	2213,5070
767	1160,1471
768	230,6461
769	4745,4746
770	3903,3904
771	228,2375
772	7764,7825
773	3529,6429
774	2391,3562
775	2939,2940
776	6491,6492
777	3194,716
778	3868,51
779	1924,7357
780	1534,2593
781	1562,633
782	6993,6994
783	1304,197
784	1295,5816
785	1727,921
786	271,4561
787	1710,2452
788	846,986
789	258,4871
790	1835,6288
791	5067,5068
792	4323,4327
793	2220,3337
794	2199,3723
795	3082,3084
796	1164,272
797	5119,6352
798	5984,5985
799	3146,96
800	1246,226
801	6003,96
802	3653,775
803	1434,2663
804	2764,4365
805	1130,1138
806	1568,2833
807	435,790
808	4403,7044
809	356,7386
810	259,262
811	3401,4990
812	4507,5693
813	1083,3832
814	2018,2059
815	6960,7102
816	1414,684
817	126,1950
818	4416,4418
819	1366,98
820	1137,476
821	1505,181
822	2553,2560
823	2004,897
824	1378,5099
825	3428,547
826	2507,4535
827	624,6808
828	113,3020
829	1900,2117
830	359,3930
831	1469,3415
832	1970,4827
833	3958,5423
834	5936,6362
835	2946,2951
836	1471,639
837	3928,3929
838	2350,769
839	1368,2660
840	4621,5134
841	106,4352
842	2745,4932
843	5551,833
844	1688,1690
845	2090,2096
846	2364,504
847	1348,364
848	3129,354
849	266,5016
850	2674,5017
851	1368,512
852	1028,6241
853	2516,5904
854	1040,3722
855	3971,5464
856	4746,6339
857	131,2674
858	4241,4585
859	3006,5467
860	4796,4801
861	2275,2279
862	612,613
863	2084,2085
864	2042,2044
865	1525,4257
866	2562,2563
867	394,4910
868	1041,1376
869	1241,1250
870	2787,4767
871	1865,2937
872	1504,4831
873	2283,3443
874	4107,4441
875	1279,1678
876	1268,1269
877	1580,6195
878	664,668
879	1540,30
880	3074,6854
881	4273,4290
882	3694,3697
883	75,76
884	1003,326
885	303,4007
886	681,6924
887	1556,6157
888	348,371
889	1631,1632
890	3219,3221
891	1128,3754
892	4408,6137
893	3743,3745
894	1738,1742
895	1531,2727
896	1278,2510
897	2951,61
898	3733,744
899	1363,1814
900	3163,5441
901	1882,201
902	5783,7233
903	2355,3593
904	1463,2734
905	1540,4000
906	1979,5515
907	6393,7357
908	2992,2994
909	1720,498
910	290,5735
911	734,736
912	166,579
913	1230,1746
914	171,5179
915	1210,6971
916	3829,3831
917	3153,5360
918	2283,3003
919	100,96
920	5128,5129
921	2792,2843
922	1836,1838
923	3623,816
924	1770,965
925	1149,1151
926	48,894
927	347,363
928	6701,6702
929	26,377
930	2333,2338
931	6256,7636
932	1738,2611
933	2292,6161
934	2510,2511
935	1397,7560
936	291,294
937	667,675
938	1422,2755
939	2410,577
940	2835,863
941	3133,6257
942	3866,735
943	1345,1360
944	3189,3193
945	1243,3053
946	563,7381
947	1882,3893
948	2438,2440
949	4175,7383
950	3464,6504
951	1891,5150
952	570,579
953	2410,2662
954	3109,5930
955	3827,6013
956	182,5008
957	3518,4054
958	6117,6377
959	3911,3923
960	3924,5153
961	477,936
962	1318,440
963	5196,82
964	2750,3681
965	1522,5349
966	1197,1717
967	3551,3634
968	248,2935
969	2548,5688
970	6595,7454
971	3577,4425
972	1931,454
973	3918,6446
974	7192,97
975	6509,6510
976	1220,69
977	2663,3680
978	2280,477
979	3428,5421
980	5992,5994
981	269,6203
982	5431,693
983	1228,3545
984	3210,3211
985	2252,565
986	1522,5008
987	762,765
988	152,240
989	449,4839
990	297,881
991	1717,1775
992	3233,51
993	2205,5178
994	3775,734
995	3022,799
996	1717,1758
997	178,4950
998	1057,1061
999	3073,93
1000	1281,1677
1001	2338,2339
1002	552,6140
1003	2966,329
1004	2296,2785
1005	2091,7187
1006	1460,5723
1007	1965,4134
1008	4567,4570
1009	3627,7049
1010	1170,1176
1011	1975,1980
1012	4320,5598
1013	2156,4485
1014	2075,2629
1015	1889,5150
1016	1169,209
1017	360,5270
1018	3308,4715
1019	3724,5599
1020	2238,5060
1021	2326,74
1022	1990,1994
1023	1013,7398
1024	1623,4871
1025	2145,2148
1026	3381,6045
1027	110,6614
1028	214,909
1029	5460,6936
1030	4716,863
1031	2908,2910
1032	1653,2427
1033	4937,4967
1034	2543,2545
1035	3855,5625
1036	1305,97
1037	6507,6508
1038	303,305
1039	4426,916
1040	1244,224
1041	1119,237
1042	6983,6984
1043	4823,5123
1044	1961,6286
1045	1144,1147
1046	1668,1672
1047	269,287
1048	2644,5604
1049	375,50
1050	270,3140
1051	761,771
1052	384,395
1053	2229,2235
1054	1718,975
1055	4315,809
1056	3043,7135
1057	1776,78
1058	1340,2383
1059	78,934
1060	2043,2045
1061	1596,7440
1062	1717,1780
1063	1388,1389
1064	2638,417
1065	6841,6842
1066	3186,6073
1067	4331,619
1068	1324,232
1069	325,5059
1070	1955,461
1071	3271,4547
1072	5313,5317
1073	1821,2001
1074	2067,3264
1075	174,3059
1076	1850,3249
1077	1741,1742
1078	1107,4759
1079	4608,4709
1080	3250,3251
1081	130,997
1082	4297,4968
1083	1491,99
1084	4352,6666
1085	4716,4723
1086	1256,837
1087	1055,3819
1088	353,3844
1089	1869,4111
1090	2348,340
1091	2090,2109
1092	5332,7229
1093	2066,5835
1094	6871,6872
1095	157,709
1096	2499,586
1097	4050,5830
1098	1522,5569
1099	3850,4881
1100	1103,872
1101	1295,3983
1102	1764,975
1103	1562,244
1104	4296,5432
1105	4836,7527
1106	3275,3284
1107	3496,3498
1108	5344,5346
1109	2429,3000
1110	3822,3823
1111	2013,2017
1112	748,764
1113	1840,982
1114	1569,2430
1115	3101,3106
1116	447,867
1117	5508,6618
1118	3170,3171
1119	350,5774
1120	945,976
1121	1518,5395
1122	2207,3074
1123	1650,3371
1124	6786,783
1125	2776,2780
1126	1665,3207
1127	563,572
1128	49,5511
1129	6369,906
1130	1398,476
1131	108,1366
1132	1988,1989
1133	1850,922
1134	250,253
1135	6263,6265
1136	1381,2664
1137	1113,1821
1138	1916,1920
1139	3195,3200
1140	3473,5331
1141	1292,5434
1142	404,413
1143	3335,3336
1144	1865,5355
1145	1269,137
1146	1621,3228
1147	3351,3352
1148	287,3097
1149	5832,6420
1150	110,7830
1151	2801,3325
1152	5370,6981
1153	4698,4699
1154	2052,2054
1155	10,82
1156	4146,4148
1157	450,459
1158	4887,4888
1159	1850,295
1160	1077,2526
1161	1569,2701
1162	116,178
1163	1006,1008
1164	2626,4050
1165	2194,2400
1166	1876,1879
1167	3757,3761
1168	145,157
1169	1024,1034
1170	6913,848
1171	2721,716
1172	4241,5498
1173	573,5756
1174	589,596
1175	3679,5350
1176	2559,2567
1177	1312,5250
1178	3861,4705
1179	4999,5564
1180	5148,5151
1181	582,638
1182	532,6258
1183	1026,551
1184	6328,640
1185	4464,7120
1186	2555,4259
1187	3701,4926
1188	2177,7624
1189	4297,4298
1190	4164,51
1191	265,6162
1192	1773,846
1193	44,4454
1194	1950,3724
1195	3631,5071
1196	3109,7575
1197	5426,717
1198	2166,3149
1199	2487,2493
1200	2784,2785
1201	4410,4411
1202	949,984
1203	449,7672
1204	551,872
1205	30,7489
1206	1760,1883
1207	2560,299
1208	1872,5879
1209	5483,5484
1210	4622,78
1211	5,5710
1212	837,986
1213	1453,3108
1214	2564,2649
1215	1341,2151
1216	1782,6720
1217	2518,4615
1218	242,250
1219	131,136
1220	2988,918
1221	2131,2880
1222	274,277
1223	409,411
1224	671,672
1225	1814,2087
1226	1244,3211
1227	142,3156
1228	1041,6648
1229	3185,4845
1230	1481,574
1231	6150,7664
1232	3033,3036
1233	1170,850
1234	4516,7647
1235	6258,964
1236	5752,5753
1237	569,584
1238	189,4764
1239	2014,3910
1240	2109,293
1241	2054,5829
1242	4145,5759
1243	3191,935
1244	1055,1059
1245	1227,1244
1246	2608,3165
1247	360,572
1248	2119,2120
1249	209,718
1250	1196,1330
1251	1066,439
1252	1900,4519
1253	293,3106
1254	3096,409
1255	2323,4360
1256	2752,4648
1257	1372,2661
1258	1239,238
1259	4007,5485
1260	2260,2570
1261	5204,6833
1262	313,5550
1263	1320,2837
1264	4738,5130
1265	7408,7409
1266	2368,2370
1267	4571,5253
1268	2664,540
1269	5987,6564
1270	2732,727
1271	6754,6768
1272	1943,1944
1273	5241,6103
1274	1686,1799
1275	2662,2665
1276	224,229
1277	2062,3244
1278	3153,3316
1279	729,979
1280	3242,4830
1281	3444,3911
1282	4373,530
1283	230,3211
1284	1890,4433
1285	5463,5539
1286	3421,3424
1287	1349,3188
1288	5035,5204
1289	2389,2390
1290	3528,803
1291	4999,5820
1292	1796,1797
1293	4624,4625
1294	1135,1762
1295	3393,6
1296	2083,6723
1297	543,548
1298	2212,2398
1299	191,7297
1300	532,534
1301	2276,795
1302	3261,3637
1303	1283,1742
1304	1907,2828
1305	3391,5388
1306	668,989
1307	2127,2130
1308	1872,5877
1309	1536,6560
1310	2003,4878
1311	5189,5278
1312	2334,2357
1313	1119,1120
1314	4018,4020
1315	1527,212
1316	4979,7067
1317	1345,1370
1318	563,569
1319	2946,2949
1320	122,1631
1321	2077,705
1322	1623,6778
1323	2287,6706
1324	2750,3026
1325	1772,5935
1326	113,118
1327	1663,2994
1328	1666,1670
1329	3595,6547
1330	2979,436
1331	4357,4360
1332	1110,2350
1333	3659,5598
1334	3534,4495
1335	2336,984
1336	6178,6179
1337	812,832
1338	1160,2516
1339	4715,4925
1340	2798,3072
1341	3532,4512
1342	5574,5575
1343	1216,1221
1344	2534,638
1345	1698,1703
1346	1841,186
1347	2870,4496
1348	3133,3465
1349	178,1998
1350	233,4627
1351	1231,923
1352	6074,6518
1353	2805,3325
1354	1341,6926
1355	838,840
1356	4768,82
1357	1337,4697
1358	3361,5752
1359	4816,4893
1360	100,102
1361	2222,3337
1362	2964,412
1363	1833,2508
1364	214,220
1365	1006,7110
1366	1523,1909
1367	3159,3160
1368	493,5647
1369	468,473
1370	1717,978
1371	1302,197
1372	148,5213
1373	2264,744
1374	1110,4359
1375	1526,1527
1376	5852,5859
1377	1890,1894
1378	2988,4426
1379	1028,5409
1380	433,777
1381	1661,2412
1382	1049,4282
1383	6077,6762
1384	2519,583
1385	3114,862
1386	1682,4474
1387	1806,3549
1388	664,675
1389	542,854
1390	2213,3620
1391	4034,4035
1392	566,642
1393	2777,6377
1394	130,218
1395	1221,69
1396	1177,7267
1397	693,846
1398	359,753
1399	1401,7528
1400	4264,4265
1401	5948,62
1402	6732,7708
1403	866,868
1404	1424,5801
1405	5295,5296
1406	2890,2893
1407	7675,7676
1408	1223,1259
1409	6404,93
1410	3617,3618
1411	555,559
1412	5368,5369
1413	3549,640
1414	1915,5654
1415	1853,1863
1416	2166,3013
1417	2896,2907
1418	523,525
1419	3401,4081
1420	2589,317
1421	232,2644
1422	1307,1320
1423	1120,1973
1424	1359,532
1425	2867,296
1426	1611,4406
1427	5457,5459
1428	703,7685
1429	1840,5421
1430	1987,75
1431	126,621
1432	1828,5639
1433	1998,2249
1434	3059,401
1435	1921,2274
1436	4075,4450
1437	2604,7065
1438	1318,639
1439	1904,2745
1440	2750,3031
1441	5436,5437
1442	3738,3740
1443	3221,769
1444	3002,3004
1445	3087,4215
1446	1706,4715
1447	3525,4344
1448	3659,5975
1449	3701,6004
1450	3231,7798
1451	6717,6718
1452	2428,475
1453	1546,1547
1454	2069,2444
1455	2913,5791
1456	4441,6747
1457	2737,951
1458	121,1321
1459	1204,1577
1460	1589,4363
1461	4015,7690
1462	78,977
1463	224,4357
1464	1122,3599
1465	3606,730
1466	1265,4627
1467	286,424
1468	3068,5920
1469	169,7646
1470	1602,668
1471	4954,6342
1472	2425,582
1473	2303,2306
1474	4709,7073
1475	2162,4810
1476	1339,4715
1477	1575,2424
1478	5148,5149
1479	1270,1623
1480	3656,606
1481	1913,7349
1482	1938,668
1483	4084,5791
1484	2284,401
1485	3621,744
1486	1079,1180
1487	2217,2316
1488	3676,5514
1489	1153,1160
1490	3335,4441
1491	2468,5991
1492	3628,3629
1493	3980,7393
1494	2120,2243
1495	2156,2508
1496	1891,7514
1497	1956,3459
1498	2196,2539
1499	3659,4461
1500	1849,3249
1501	4002,4003
1502	1650,3429
1503	7660,7759
1504	170,738
1505	1541,4502
1506	2260,4445
1507	1162,209
1508	2866,4244
1509	3294,5832
1510	623,6808
1511	1312,3684
1512	5050,6664
1513	3591,5657
1514	296,3943
1515	532,5691
1516	1630,3802
1517	3130,3132
1518	2211,652
1519	2365,728
1520	2895,3766
1521	3612,4315
1522	252,2889
1523	2507,6073
1524	201,5904
1525	2680,2682
1526	242,249
1527	2756,4177
1528	211,5131
1529	105,2199
1530	1666,2527
1531	3722,3723
1532	836,840
1533	1400,1403
1534	551,772
1535	4678,662
1536	383,7084
1537	2063,2067
1538	4413,5296
1539	3581,3582
1540	3555,4631
1541	1843,2442
1542	165,238
1543	1196,2606
1544	4305,6185
1545	1412,4915
1546	228,331
1547	6034,6035
1548	1712,952
1549	1110,1196
1550	3941,3945
1551	4436,5434
1552	3592,5505
1553	2083,6145
1554	2014,2017
1555	2192,2196
1556	1264,226
1557	6420,6421
1558	298,670
1559	7916,7917
1560	2307,2313
1561	300,679
1562	1913,40
1563	2373,2893
1564	6428,69
1565	434,449
1566	884,894
1567	1093,1109
1568	476,5403
1569	1942,269
1570	4193,5603
1571	1275,3647
1572	6193,7301
1573	4972,4973
1574	3060,3451
1575	4627,6582
1576	2138,2209
1577	3341,6197
1578	1319,4351
1579	121,4938
1580	78,992
1581	5065,5068
1582	1563,2386
1583	5304,5335
1584	4446,82
1585	3262,4277
1586	4404,4405
1587	363,3931
1588	106,4457
1589	2051,2054
1590	953,965
1591	1881,2877
1592	3060,3788
1593	5460,5614
1594	1666,442
1595	352,367
1596	1747,1761
1597	3539,723
1598	3699,4145
1599	3736,800
1600	2264,2682
1601	1717,785
1602	145,5236
1603	1802,1810
1604	5523,853
1605	3276,3283
1606	93,97
1607	3567,4227
1608	329,4643
1609	1036,1221
1610	4391,551
1611	3177,896
1612	1310,166
1613	1345,1358
1614	1173,325
1615	4194,6269
1616	2333,668
1617	3004,982
1618	736,737
1619	2829,2831
1620	2657,3046
1621	1961,1964
1622	2210,3970
1623	518,519
1624	1801,6258
1625	5413,5414
1626	1003,115
1627	260,2790
1628	2397,4967
1629	2643,511
1630	4314,4811
1631	1531,5010
1632	450,75
1633	1117,1119
1634	2146,4050
1635	534,5832
1636	1318,1363
1637	2566,7160
1638	3337,4943
1639	130,6003
1640	2002,2003
1641	2603,4054
1642	3904,5730
1643	2166,3724
1644	2755,6561
1645	2439,2440
1646	3275,4882
1647	47,90
1648	2162,3611
1649	2194,4967
1650	4843,713
1651	4678,837
1652	328,3789
1653	2743,2744
1654	713,716
1655	1194,4388
1656	414,428
1657	2083,4126
1658	5413,7170
1659	2225,913
1660	3003,3005
1661	1297,3738
1662	2649,3422
1663	850,857
1664	5490,5492
1665	5619,5622
1666	1327,2602
1667	145,6323
1668	7449,7450
1669	1108,258
1670	1305,1945
1671	6707,6708
1672	1900,414
1673	1998,565
1674	2213,2632
1675	4716,4725
1676	2192,6351
1677	2283,5587
1678	2895,5631
1679	1024,795
1680	4546,668
1681	3979,5847
1682	1762,552
1683	2027,7364
1684	360,5779
1685	69,946
1686	2225,3754
1687	7199,7200
1688	2863,4054
1689	4977,930
1690	1069,2049
1691	3264,814
1692	2021,4453
1693	6000,6002
1694	666,672
1695	2010,642
1696	3028,5815
1697	6384,6385
1698	6316,6318
1699	700,701
1700	3406,6626
1701	479,6336
1702	851,853
1703	751,761
1704	5005,5335
1705	2221,2227
1706	1717,203
1707	1227,951
1708	1655,964
1709	4435,783
1710	5412,724
1711	4099,4100
1712	101,3724
1713	864,866
1714	1195,669
1715	1120,639
1716	1904,3225
1717	1050,1966
1718	5624,6558
1719	1028,5022
1720	1860,1863
1721	2079,3717
1722	3781,3784
1723	2649,4127
1724	2111,82
1725	1854,3360
1726	2279,6614
1727	2162,4303
1728	2817,2820
1729	2426,642
1730	123,3662
1731	125,1891
1732	3143,5180
1733	1539,2066
1734	1258,5581
1735	446,449
1736	3812,5881
1737	1624,2822
1738	4236,5057
1739	4119,4120
1740	209,2386
1741	3893,583
1742	1746,1759
1743	2461,50
1744	3851,5451
1745	4264,5666
1746	3663,4021
1747	12,5229
1748	1854,4193
1749	1360,4538
1750	115,93
1751	17,37
1752	3984,7354
1753	5334,6698
1754	5360,5365
1755	246,247
1756	1237,738
1757	4938,6403
1758	4045,726
1759	2230,5828
1760	4512,6034
1761	5085,5087
1762	1290,4718
1763	509,5109
1764	3027,3031
1765	228,236
